LAMMPS data file via write_data, version 31 Mar 2017, timestep = 100000

500 atoms
1 atom types

0.0000000000000000e+00 1.7600000000000001e+01 xlo xhi
0.0000000000000000e+00 1.7600000000000001e+01 ylo yhi
0.0000000000000000e+00 1.7600000000000001e+01 zlo zhi

Masses

1 58.71

Atoms # atomic

245 1 3.5424011593419573e+00 6.9864705603978416e+00 7.0679775788090700e+00 0 0 0
132 1 7.0453523400632552e+00 5.2654402561673095e+00 5.3092706347585192e+00 0 0 0
147 1 5.2823481593242825e+00 7.0418615005841039e+00 5.2955155624837964e+00 0 0 0
226 1 5.2980131218807394e+00 5.2638429845780577e+00 7.0351257258898920e+00 0 0 0
249 1 7.0521221667857077e+00 7.0080767770651731e+00 7.0844469031678408e+00 0 0 0
136 1 1.0562886739725917e+01 5.2842634874578618e+00 5.2947522408268322e+00 0 0 0
151 1 8.7836121092135624e+00 7.0391113322914993e+00 5.2615040542262372e+00 0 0 0
155 1 1.2293243352449094e+01 7.0334734964621441e+00 5.3379365807856791e+00 0 0 0
230 1 8.7728651725469184e+00 5.2768803803221314e+00 7.0547037448751624e+00 0 0 0
234 1 1.2270511694227631e+01 5.2480664489466271e+00 7.0350086819379776e+00 0 0 0
253 1 1.0534707213451846e+01 7.0203005872284967e+00 7.0254243587479701e+00 0 0 0
140 1 1.4007256578547009e+01 5.2789358062115230e+00 5.2736719870905944e+00 0 0 0
159 1 1.5839988445763376e+01 7.0307919034502193e+00 5.2750303782715626e+00 0 0 0
238 1 1.5764344481479576e+01 5.3214581427805090e+00 7.0632878545849369e+00 0 0 0
257 1 1.4060657857857590e+01 7.0608922653376229e+00 7.0747504919239788e+00 0 0 0
144 1 1.4925381917275438e-02 8.8101572061858651e+00 5.2938840963884690e+00 0 0 0
148 1 3.5113369081165793e+00 8.7851477646849521e+00 5.2930652471640505e+00 0 0 0
163 1 1.7947891202622945e+00 1.0582549282633419e+01 5.2376997695572678e+00 0 0 0
164 1 1.7549575615679167e+01 1.2299252801243915e+01 5.2935249191504896e+00 -1 0 0
168 1 3.5324025069538449e+00 1.2362294898197861e+01 5.2827204524132219e+00 0 0 0
242 1 1.7923576657187297e+00 8.7697174335344208e+00 7.0374337267933571e+00 0 0 0
261 1 5.7635345369778455e-02 1.0603604989806877e+01 7.0474185098365485e+00 0 0 0
262 1 1.7843282150639201e+00 1.2342968153652857e+01 7.0113035044594643e+00 0 0 0
265 1 3.5239221728548711e+00 1.0544785982753078e+01 7.0852757128765234e+00 0 0 0
152 1 7.0520664210670088e+00 8.8034910363494596e+00 5.2911206242478883e+00 0 0 0
167 1 5.2363893118489937e+00 1.0521108082077031e+01 5.2969263811880962e+00 0 0 0
172 1 7.1179909186907517e+00 1.2309152246486756e+01 5.2778839159393289e+00 0 0 0
246 1 5.3145822110223824e+00 8.7522213807431193e+00 7.0572750075818780e+00 0 0 0
266 1 5.2848778813444577e+00 1.2297381480441544e+01 7.0240993601126824e+00 0 0 0
269 1 7.0498558754992251e+00 1.0528897334431731e+01 7.0602197974145939e+00 0 0 0
156 1 1.0523872112549752e+01 8.7751855707916970e+00 5.3049152764360024e+00 0 0 0
171 1 8.7973758770136978e+00 1.0529667969920769e+01 5.2981685949584980e+00 0 0 0
175 1 1.2268109769263967e+01 1.0579886869035825e+01 5.3481527695120912e+00 0 0 0
176 1 1.0532500322105829e+01 1.2337513794347695e+01 5.2851980403159038e+00 0 0 0
250 1 8.7838869909841879e+00 8.7772185846388862e+00 7.0693656856566429e+00 0 0 0
254 1 1.2310359833165656e+01 8.7884779148387793e+00 7.0898081089664231e+00 0 0 0
270 1 8.7974018024068315e+00 1.2269255036036263e+01 7.0650151228963942e+00 0 0 0
273 1 1.0523061958305798e+01 1.0505700605810944e+01 7.1022896670093951e+00 0 0 0
274 1 1.2275937405410996e+01 1.2322576282623512e+01 7.0582341442105916e+00 0 0 0
160 1 1.4052068241906444e+01 8.7887959584717485e+00 5.2635969936591156e+00 0 0 0
179 1 1.5801580456481181e+01 1.0558271315923179e+01 5.2795517109590877e+00 0 0 0
180 1 1.4014226319065582e+01 1.2258887214122542e+01 5.2650583951395156e+00 0 0 0
258 1 1.5835989992800148e+01 8.8102017636577621e+00 7.0000658819895456e+00 0 0 0
277 1 1.4060725510628641e+01 1.0568575964901106e+01 7.0357667459937616e+00 0 0 0
278 1 1.5815435011343656e+01 1.2307556790350556e+01 7.0058085350173913e+00 0 0 0
183 1 1.7181196485883719e+00 1.4080441403766084e+01 5.2619138581295992e+00 0 0 0
184 1 1.7598143804278575e+01 1.5820710950663042e+01 5.2727540998462210e+00 -1 0 0
188 1 3.4954910995750983e+00 1.5812619306230351e+01 5.2403276826733620e+00 0 0 0
281 1 1.7540386540035996e+01 1.4066975297730874e+01 7.0457944543513511e+00 -1 0 0
282 1 1.7584986763809884e+00 1.5872153530880045e+01 7.0321774494695974e+00 0 0 0
285 1 3.4839539473444692e+00 1.4071030891151413e+01 7.0490405187149587e+00 0 0 0
187 1 5.2883696995349796e+00 1.4055117319370448e+01 5.3052586536871571e+00 0 0 0
192 1 6.9759962285784320e+00 1.5851771869357083e+01 5.2575700047531004e+00 0 0 0
286 1 5.2707002415177096e+00 1.5766436234163670e+01 7.0831636139803971e+00 0 0 0
289 1 7.0376459544290171e+00 1.4068524012996935e+01 7.0362648467667652e+00 0 0 0
191 1 8.7951008431061819e+00 1.4121515308663380e+01 5.2708576326966687e+00 0 0 0
195 1 1.2292698694405393e+01 1.4074295978229721e+01 5.2795038927633540e+00 0 0 0
196 1 1.0559756188916470e+01 1.5824978547997180e+01 5.2357226533845251e+00 0 0 0
290 1 8.8280551412368045e+00 1.5826364641915040e+01 7.0218578191693677e+00 0 0 0
293 1 1.0597531182007023e+01 1.4081355950574553e+01 7.0874036626452783e+00 0 0 0
294 1 1.2377401861021477e+01 1.5800931217595988e+01 6.9986118917553055e+00 0 0 0
199 1 1.5827566895524528e+01 1.4027087941267149e+01 5.2722903210055891e+00 0 0 0
200 1 1.4088645880861641e+01 1.5822942539766645e+01 5.1965862759306747e+00 0 0 0
297 1 1.4049112571261434e+01 1.4067108771211638e+01 7.0126936909590247e+00 0 0 0
298 1 1.5865397757855710e+01 1.5846830499194919e+01 7.0487116339873017e+00 0 0 0
203 1 1.7480545956548745e+00 2.8943131550453381e-02 8.8317129699593711e+00 0 0 0
204 1 1.7597713914736232e+01 1.7648460307782652e+00 8.8210452441179719e+00 -1 0 0
208 1 3.5063822596359566e+00 1.7900697047138663e+00 8.7700165061689308e+00 0 0 0
223 1 1.7730772706101603e+00 3.5270469814272345e+00 8.8415817137391350e+00 0 0 0
301 1 1.5136555664430611e-02 6.5921285775909534e-03 1.0563303491833702e+01 0 0 0
302 1 1.8078873313015267e+00 1.7370928646998094e+00 1.0601963185016286e+01 0 0 0
303 1 1.7340045243189708e+00 1.7589410093168773e+01 1.2332848860631927e+01 0 -1 0
304 1 1.7563321221932686e+01 1.7541868501803157e+00 1.2318581677043380e+01 -1 0 0
305 1 3.5791908570049742e+00 5.8080709253477948e-02 1.0535135766354241e+01 0 0 0
308 1 3.5520892977505221e+00 1.7783015847044017e+00 1.2329356705056467e+01 0 0 0
321 1 4.1493118928660920e-03 3.4478621649719066e+00 1.0594009749781760e+01 0 0 0
323 1 1.7366818708924028e+00 3.4992427000769752e+00 1.2302086609439939e+01 0 0 0
325 1 3.5610971796133892e+00 3.4883273819759175e+00 1.0588195577758713e+01 0 0 0
207 1 5.2783256988494474e+00 2.8850090269840464e-02 8.7217190200727703e+00 0 0 0
212 1 7.0760207107712905e+00 1.7615902907126688e+00 8.8508351763863597e+00 0 0 0
227 1 5.2649243734169096e+00 3.5212792799762633e+00 8.7720467742216819e+00 0 0 0
306 1 5.2724667776878587e+00 1.7310869497904211e+00 1.0550007521536390e+01 0 0 0
307 1 5.3121110449843529e+00 1.7586399077054239e+01 1.2393492757025200e+01 0 -1 0
309 1 7.0432209643219847e+00 1.7526327163736116e+01 1.0510388896119290e+01 0 -1 0
312 1 7.0279057268877292e+00 1.7316298517932562e+00 1.2322029328298658e+01 0 0 0
327 1 5.2784805560261860e+00 3.5461681380966459e+00 1.2335287200544562e+01 0 0 0
329 1 7.0019280282174732e+00 3.5310194146496841e+00 1.0542376572702027e+01 0 0 0
211 1 8.7781830804875103e+00 4.3485410008544757e-02 8.7658204401087527e+00 0 0 0
215 1 1.2335610374192546e+01 1.7584692898424077e+01 8.7714586441818359e+00 0 -1 0
216 1 1.0571799317071342e+01 1.7362582945476086e+00 8.7825843132061614e+00 0 0 0
231 1 8.8313330439132240e+00 3.5209416744523687e+00 8.7781880264699836e+00 0 0 0
235 1 1.2292668442932104e+01 3.5653821556504215e+00 8.8772081895149046e+00 0 0 0
310 1 8.8308942295327739e+00 1.7113627888235208e+00 1.0543112740869761e+01 0 0 0
311 1 8.8444736607283119e+00 2.7709711945934077e-04 1.2306981222732603e+01 0 0 0
313 1 1.0574423491971837e+01 1.7596066955765146e+01 1.0529361475028082e+01 0 -1 0
314 1 1.2308594537729403e+01 1.7886625722961393e+00 1.0517070313885716e+01 0 0 0
315 1 1.2291947862550719e+01 1.8347107426073810e-02 1.2330430423395045e+01 0 0 0
316 1 1.0545804865714587e+01 1.7547237726811040e+00 1.2301721474910657e+01 0 0 0
331 1 8.7551427531240567e+00 3.5327705095457826e+00 1.2338201025085771e+01 0 0 0
333 1 1.0509179420913229e+01 3.5114586919621993e+00 1.0602671240010480e+01 0 0 0
335 1 1.2295750363121099e+01 3.5187335020083719e+00 1.2347122017477137e+01 0 0 0
219 1 1.5872338250701286e+01 1.7563610639823498e+01 8.7314108344351649e+00 0 -1 0
220 1 1.4084767835338932e+01 1.7596600442731285e+00 8.8645089147730705e+00 0 0 0
239 1 1.5857041996981035e+01 3.5106928984632693e+00 8.8266825426543161e+00 0 0 0
317 1 1.4072069452029067e+01 2.1120721635079730e-02 1.0562130371025360e+01 0 0 0
318 1 1.5762377044560566e+01 1.7720709087774098e+00 1.0625255156944300e+01 0 0 0
319 1 1.5910259141927087e+01 1.7585077390412284e+01 1.2342122889240526e+01 0 -1 0
320 1 1.4048966396699177e+01 1.7628502996500424e+00 1.2315779590933863e+01 0 0 0
337 1 1.4055631760846254e+01 3.5201935807615303e+00 1.0611096739416285e+01 0 0 0
339 1 1.5806659130324462e+01 3.5707697761738308e+00 1.2285708553079104e+01 0 0 0
224 1 5.1775375915367378e-02 5.2518737591668412e+00 8.8253238371297904e+00 0 0 0
