Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
  0.00   8187.03     0.00        2     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00   8187.03     0.00        2     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> >*)
  0.00   8187.03     0.00        2     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7EPH_FDMC2EPKc
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9LAMMPS_NS13DihedralTableC2EPNS_6LAMMPSE
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9LAMMPS_NS6FixEPHC2EPNS_6LAMMPSEiPPc
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9LAMMPS_NS6LAMMPSC2EiPPci
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9LAMMPS_NS6ModifyC2EPNS_6LAMMPSE
  0.00   8187.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9LAMMPS_NS9PairLCBOPC2EPNS_6LAMMPSE
  0.00   8187.03     0.00        1     0.00     0.00  EPH_FDM::resize_vectors()
  0.00   8187.03     0.00        1     0.00     0.00  EPH_FDM::EPH_FDM(unsigned int, unsigned int, unsigned int)
  0.00   8187.03     0.00        1     0.00     0.00  EPH_Beta::EPH_Beta(char const*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CreateAtoms::add_lattice()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CreateAtoms::command(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CreateAtoms::CreateAtoms(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NBinStandard::NBinStandard(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPairFullBin::NPairFullBin(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPairFullBin::~NPairFullBin()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAMAlloy::coeff(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAMAlloy::read_file(char*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAMAlloy::PairEAMAlloy(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::MinLineSearch::MinLineSearch(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::MinLineSearch::~MinLineSearch()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ComputePressure::ComputePressure(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ComputePressure::~ComputePressure()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencilFullBin3d::NStencilFullBin3d(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencilFullBin3d::~NStencilFullBin3d()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPairHalffullNewton::NPairHalffullNewton(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPairHalffullNewton::~NPairHalffullNewton()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Fix::Fix(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Fix::~Fix()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Min::Min(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Min::~Min()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::check_mass(char const*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::map_delete()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::tag_extend()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::add_callback(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::map_style_set()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::modify_params(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::delete_callback(char const*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::tag_consecutive()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::update_callback(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::deallocate_topology()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::allocate_type_arrays()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::data_fix_compute_variable(int, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::map_init(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::tag_check()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::Atom(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Atom::~Atom()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Comm::set_proc_grid(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Comm::Comm(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Comm::~Comm()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NBin::post_constructor(LAMMPS_NS::NeighRequest*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NBin::NBin(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NBin::~NBin()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Pair::init_list(int, LAMMPS_NS::NeighList*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Pair::Pair(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Pair::~Pair()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Error::Error(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Error::~Error()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::create_pair(char const*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::store_style(char*&, char const*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Pair* LAMMPS_NS::Force::pair_creator<LAMMPS_NS::PairEAMAlloy>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::open_potential(char const*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::potential_date(_IO_FILE*, char const*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::new_pair(char const*, int, int&)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::Force(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::~Force()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Force::~Force()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::vcm(int, double, double*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::xcm(int, double, double*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::omega(double*, double (*) [3], double*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::angmom(int, double*, double*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::inertia(int, double*, double (*) [3])
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::Group(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Group::~Group()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::atom_style()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::pair_coeff()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::pair_style()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::expand_args(int, char**, int, char**&)
  0.00   8187.03     0.00        1     0.00     0.00  void LAMMPS_NS::Input::command_creator<LAMMPS_NS::CreateAtoms>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  void LAMMPS_NS::Input::command_creator<LAMMPS_NS::Velocity>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  void LAMMPS_NS::Input::command_creator<LAMMPS_NS::CreateBox>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::units()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::timestep()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::Input(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::~Input()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Input::~Input()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::MinCG::MinCG(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::MinCG::~MinCG()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Timer::Timer(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CiteMe::CiteMe(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CiteMe::~CiteMe()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CiteMe::~CiteMe()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::add_region(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::find_region(char*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::set_lattice(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::set_boundary(int, char**, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Region* LAMMPS_NS::Domain::region_creator<LAMMPS_NS::RegBlock>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::subbox_corners()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::set_initial_box(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::print_box(char const*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Domain::Domain(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::FixEPH::init_list(int, LAMMPS_NS::NeighList*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::FixEPH::~FixEPH()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::FixEPH::~FixEPH()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::LAMMPS::post_create()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::LAMMPS::create()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::LAMMPS::destroy()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Memory::Memory(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Memory::~Memory()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Modify::delete_fix(char const*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Fix* LAMMPS_NS::Modify::fix_creator<LAMMPS_NS::FixEPH>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Compute* LAMMPS_NS::Modify::compute_creator<LAMMPS_NS::ComputeTemp>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Compute* LAMMPS_NS::Modify::compute_creator<LAMMPS_NS::ComputePressure>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Compute* LAMMPS_NS::Modify::compute_creator<LAMMPS_NS::ComputePE>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Modify::add_fix(int, char**, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Modify::Modify(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Modify::~Modify()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Modify::~Modify()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Output::set_thermo(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Output::create_thermo(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Output::Output(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Output::~Output()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Region::options(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Region::Region(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Region::~Region()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Update::new_integrate(char*, int, char**, int, int&)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Update::create_minimize(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Update::create_integrate(int, char**, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Min* LAMMPS_NS::Update::minimize_creator<LAMMPS_NS::MinCG>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Integrate* LAMMPS_NS::Update::integrate_creator<LAMMPS_NS::Verlet>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Update::Update(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Update::~Update()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Verlet::Verlet(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Lattice::setup_transform()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Lattice::collinear()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAM::file2array()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAM::allocate()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAM::PairEAM(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::PairEAM::~PairEAM()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ProcMap::best_factors(int, int**, int*, int, int, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ProcMap::onelevel_grid(int, int*, int*, int, int, int*, int*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ProcMap::cart_map(int, int*, int*, int (*) [2], int***)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ProcMap::cull_user(int, int**, int, int*) [clone .constprop.63]
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ProcMap::ProcMap(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::RanMars::RanMars(LAMMPS_NS::LAMMPS*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::RanMars::~RanMars()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::post_constructor(LAMMPS_NS::NeighRequest*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::NStencil(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::~NStencil()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_copy()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_skip()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NBin* LAMMPS_NS::Neighbor::bin_creator<LAMMPS_NS::NBinStandard>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::init_styles()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_other()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPair* LAMMPS_NS::Neighbor::pair_creator<LAMMPS_NS::NPairFullBin>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NPair* LAMMPS_NS::Neighbor::pair_creator<LAMMPS_NS::NPairHalffullNewton>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_granular()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_halffull()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::NStencil* LAMMPS_NS::Neighbor::stencil_creator<LAMMPS_NS::NStencilFullBin3d>(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::requests_new2old()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::print_pairwise_info()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::Neighbor(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::~Neighbor()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::RegBlock::RegBlock(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::RegBlock::~RegBlock()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Universe::consistent()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Universe::add_world(char*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Universe::Universe(LAMMPS_NS::LAMMPS*, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Universe::~Universe()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Variable::Variable(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Variable::~Variable()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Variable::~Variable()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::zero_momentum()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::zero_rotation()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::create(double, int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::command(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::options(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::rescale(double, double)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::Velocity(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::allocate_swap(int)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::free_swap()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::CommBrick(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::~CommBrick()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::~CommBrick()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ComputePE::ComputePE(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::ComputePE::~ComputePE()
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CreateBox::command(int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::CreateBox::CreateBox(LAMMPS_NS::LAMMPS*)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Integrate::Integrate(LAMMPS_NS::LAMMPS*, int, char**)
  0.00   8187.03     0.00        1     0.00     0.00  LAMMPS_NS::Integrate::~Integrate()
  0.00   8187.03     0.00        1     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_default_append(unsigned long)
  0.00   8187.03     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::_M_default_append(unsigned long)
  0.00   8187.03     0.00        1     0.00     0.00  std::vector<short, std::allocator<short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, unsigned long, short const&)
  0.00   8187.03     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00   8187.03     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00   8187.03     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
